grant_ratio,participant_ratio,discount_rate,waiting_period_adj,validity_period
0.0008485764273545488,0.01820154718472312,0.00464542227424059,0.005599536590075304,0.003939075630252101
0.0003720197182059061,0.02672188498922826,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.001243385331780001,0.0004215244131353434,0.006094655401504525,0.005599536590075304,0.004726890756302521
0.004691578607540399,0.0008940156422692285,0.006219100420041319,0.005599536590075304,0.006302521008403361
0.00028037419721578185,0.012212128124518556,0.005432261347140956,0.005599536590075304,0.004726890756302521
0.003017520424120809,0.01662572966246836,0.0031993396537750556,0.0021239621548561497,0.004726890756302521
0.0005736398643841788,0.0007509981358163385,0.008381135710443223,0.005599536590075304,0.006302521008403361
0.012243169537126583,0.005453386651716161,0.006361660852668913,0.005599536590075304,0.004726890756302521
0.009618197427913469,0.0036746011229678694,0.00622067567344052,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.00036297106457870145,0.006834236872428893,0.005599536590075304,0.004726890756302521
0.008480998706454022,0.00028926073931686533,0.005432261347140956,0.005599536590075304,0.0031512605042016803
0.0022660271520017934,0.005652925286385338,0.006481380111008107,0.005599536590075304,0.006302521008403361
0.0005736398643841788,6.71983292086912e-05,0.00464542227424059,0.0021239621548561497,0.004726890756302521
0.013126021389331438,0.0007562903762860268,0.0066467817179241,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.002176558366655669,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.011632199397192426,0.004703073966885458,0.00464542227424059,0.004054836841089014,0.005252100840336133
0.0005736398643841788,0.00185487482194606,0.004606828565960192,0.005599536590075304,0.006302521008403361
0.00948158450462419,0.0011172211763188524,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0009927653803790115,0.0009068016952439963,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0015939599980742195,0.0032490203133573163,0.004629669740248592,0.005502992855763661,0.007878151260504201
0.0012982504503460883,0.007700387279298829,0.00466117480823259,0.005599536590075304,0.0031512605042016803
0.001483985372886074,0.00047999308584447336,0.005691390531309343,0.005599536590075304,0.006302521008403361
0.01317795385122584,0.001507661509210668,0.007009877626439683,0.005599536590075304,0.0031512605042016803
